Site,Upload_date,#items_completed,#items_started,#attempts_incorrect,start_timestamp,SessionID,CRASHED,ActivityName,TutorID,MatrixName,ProblemName,TotalProblemCount,#attempts,end_timestamp,activity_duration,completion,last_problemnumber,last_problemname,DateTime_logName,TabletID,PERF_FileName,Promotion,total_incorrect_attempts,total_null_attempts,total_correct_attempts,first_attempt_correct_problem_counter,correct_problem_counter,Unique_Child_ID_1,Area_AN,Row_AN,Column_AN,Area_TID,Row_TID,Column_TID,Last_attemptHiatus,last_problemnumber2,between_activityHiatus,KC(Subtest),KC(Subtest)1,KC(Subtest)2,KC(Subtest)3,new_store_count,Percentage_Completion,First_Attempt_Percentage_Correct,Percentage_Correct,Percentage_Completion_2
131,2018-12-07,,,,1542955835771, 5B20001313_20181123_094816,0.0,story.echo::all.A..Z.asc.uc.4__it_12, story.clo.hear__story_20, stories, Gari ndogo lilikuwa likielekea upande wa juu wa barabara kwa ____________.,12,1,1542955835771,0,BACKBUTTON,0, Gari ndogo lilikuwa likielekea upande wa juu wa barabara kwa ____________.,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,1,0,0,0,SYEYSE_408,literacy,3.0,239.0,story,4.0,23.0,0,1,9251.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,8.333333333333332,0.0,0.0,8.333333333333332
131,2018-12-07,6.0,7.0,1.0,1542955885591, 5B20001313_20181123_094816,0.0,write.num.trc:WR-1..10.2__it_1, write.num.trc_WR-1..10.2__it_1, math, write_1,10,8,1542955968018,82427,BACKBUTTON,7, write_7,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,1,7,7,7,SYEYSE_408,math,2.0,43.0,math,2.0,43.0,7273,7,49820.0,Write a Number,,,,7.0,70.0,70.0,70.0,70.0
131,2018-12-07,,,,1542955979238, 5B20001313_20181123_094816,0.0,story.hear::letters_alphabet_song__it_13, story.hear__letters_alphabet_song__it_13, literacy, A,72,49,1542956109472,130234,BACKBUTTON,0, Pua,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,1,48,48,48,SYEYSE_408,literacy,4.0,231.0,literacy,4.0,231.0,7023,48,11220.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,48.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
131,2018-12-07,,,,1542956109586, 5B20001313_20181123_094816,0.0,activity_selector, story.hear__letters_alphabet_song__it_13, literacy, Pua,72,1,1542956109586,0,STORY,0, Pua,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,0,1,0,0,SYEYSE_408,DNFT,-1.0,-1.0,literacy,4.0,231.0,0,1,114.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-07,,,,1542956121974, 5B20001313_20181123_094816,0.0,story.hear::story_21, story.hear__story_21, stories, Mama yangu alipanda.,18,93,1542956223712,101738,ENDTUTOR,0, Bustani kubwa aliyopanda ilikuwa ya maua.,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,1,92,18,18,SYEYSE_408,story,5.0,1.0,story,5.0,1.0,2753,18,12388.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,14.0,100.0,100.0,100.0,77.77777777777779
131,2018-12-07,,,,1542956223835, 5B20001313_20181123_094816,0.0,activity_selector, story.hear__story_21, stories, Bustani kubwa aliyopanda ilikuwa ya maua.,18,1,1542956223835,0,STORY,0, Bustani kubwa aliyopanda ilikuwa ya maua.,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,0,1,0,0,SYEYSE_408,DNFT,-1.0,-1.0,story,5.0,1.0,0,1,123.0,,,,,1.0,5.555555555555555,0.0,0.0,5.555555555555555
131,2018-12-07,8.0,9.0,1.0,1542956242948, 5B20001313_20181123_094816,1.0,bpop.ltr.uc:M..M.all.rand.all.stat.show.51, bpop.ltr.uc_M..M.all.rand.all.stat.show.51, literacy, BPOP_M_B-M-P,10,10,1542956338513,95565,BACKBUTTON,9, BPOP_M_M-F-J,"11/23/2018, 09:48:16", 5B20001313,PERF_RoboTutor_release_sw_2.7.7.1_000015_2018.11.23.09.48.16_5B20001313.json, PROMOTION,0,1,9,9,9,SYEYSE_408,literacy,3.0,123.0,literacy,3.0,123.0,51949,9,19113.0,Letters,Syllable Sound,,,9.0,90.0,90.0,90.0,90.0
131,2018-12-07,10.0,10.0,1.0,946818671884, 6116001855_20000102_161018,0.0,story.clo.hear::story_23, story.clo.hear__story_23, stories, mashuhuri_ndefu-nia-kishindo-mashuhuri,24,11,946818947177,275293,ENDTUTOR,10, mashuhuri_nono-kishindo-mashuhuri-mkono,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,10,10,10,RSWGAP_410,story,5.0,21.0,story,5.0,21.0,20111,10,-1.0,,,,,10.0,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667
131,2018-12-07,,,,946818947346, 6116001855_20000102_161018,0.0,activity_selector, story.clo.hear__story_23, stories, Tunajiuliza Kwa nini Yayeri ni ____________,24,1,946818947346,0,STORY,0, Tunajiuliza Kwa nini Yayeri ni ____________,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,5.0,21.0,0,1,169.0,,,,,1.0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666
131,2018-12-07,,,,946818961476, 6116001855_20000102_161018,0.0,bpop.ltr.lc:A..Z.all.asc.all.stat.show.126__it_5, story.clo.hear__story_23, stories, Tunajiuliza Kwa nini Yayeri ni ____________,24,1,946818961476,0,BACKBUTTON,0, Tunajiuliza Kwa nini Yayeri ni ____________,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,238.0,story,5.0,21.0,0,1,14130.0,Letters,Syllable Sound,,,1.0,4.166666666666666,0.0,0.0,4.166666666666666
131,2018-12-07,,,,946818984181, 6116001855_20000102_161018,0.0,bpop.num:1..4.by.1.asc.x2s.Ax.mc.9, story.clo.hear__story_23, stories, Tunajiuliza Kwa nini Yayeri ni ____________,24,1,946818984181,0,BACKBUTTON,0, Tunajiuliza Kwa nini Yayeri ni ____________,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,2.0,8.0,story,5.0,21.0,0,1,22705.0,Number. I.D,,,,1.0,4.166666666666666,0.0,0.0,4.166666666666666
131,2018-12-07,,,,946818993511, 6116001855_20000102_161018,0.0,story.echo::all.A..Z.asc.lc.8__it_5, story.clo.hear__story_23, stories, Tunajiuliza Kwa nini Yayeri ni ____________,24,1,946818993511,0,BACKBUTTON,0, Tunajiuliza Kwa nini Yayeri ni ____________,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,240.0,story,5.0,21.0,0,1,9330.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,4.166666666666666,0.0,0.0,4.166666666666666
131,2018-12-07,12.0,12.0,-8.0,946819058233, 6116001855_20000102_161018,0.0,story.clo.hear::story_25, story.clo.hear__story_25, stories, huo_huo-zake-fisi-pale,44,4,946819315653,257420,ENDTUTOR,12, basi_basi-bi-za-lake,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,3,3,3,RSWGAP_410,story,5.0,23.0,story,5.0,23.0,58816,12,64722.0,,,,,3.0,27.27272727272727,6.8181818181818175,6.8181818181818175,6.8181818181818175
131,2018-12-07,,,,946819315788, 6116001855_20000102_161018,0.0,activity_selector, story.clo.hear__story_25, stories, Alifurahi kuwa basi hii ilikuwa inakwenda mjini.,44,1,946819315788,0,STORY,0, Alifurahi kuwa basi hii ilikuwa inakwenda mjini.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,5.0,23.0,0,1,135.0,,,,,1.0,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273
131,2018-12-07,,,,946819402077, 6116001855_20000102_161018,0.0,story.hear::letters_alphabet_song__it_30, story.hear__letters_alphabet_song__it_30, literacy, A,72,73,946819586056,183979,ENDTUTOR,0, zipu,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,72,72,72,RSWGAP_410,literacy,4.0,231.0,literacy,4.0,231.0,3400,72,86289.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,72.0,100.0,100.0,100.0,100.0
131,2018-12-07,,,,946819586164, 6116001855_20000102_161018,0.0,activity_selector, story.hear__letters_alphabet_song__it_30, literacy, zipu,72,1,946819586164,0,STORY,0, zipu,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,231.0,0,1,108.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-07,10.0,10.0,3.0,946819602042, 6116001855_20000102_161018,0.0,bpop.num:1..4.by.1.asc.x2s.Ax.rise.10, bpop.num_1..4.by.1.asc.x2s.Ax.rise.10, math, BPOP_1_3-1-2,10,13,946819748656,146614,COMPLETE,10, BPOP_2_3-2-1,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,2,1,10,9,10,RSWGAP_410,math,2.0,9.0,math,2.0,9.0,6635,10,15878.0,Number. I.D,,,,9.0,100.0,90.0,100.0,90.0
131,2018-12-07,2.0,3.0,1.0,946819768588, 6116001855_20000102_161018,0.0,bpop.ltr.lc:F..F.all.rand.all.stat.show.88, bpop.ltr.lc_F..F.all.rand.all.stat.show.88, literacy, BPOP_f_l-f-o,10,4,946819792644,24056,BACKBUTTON,3, BPOP_f_f-n-b,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,3,3,3,RSWGAP_410,literacy,4.0,53.0,literacy,4.0,53.0,5141,3,19932.0,Letters,Syllable Sound,,,3.0,30.0,30.0,30.0,30.0
131,2018-12-07,,,,946819807125, 6116001855_20000102_161018,0.0,story.hear::story_26, story.hear__story_26, stories, Hapo zamani za kale palikuwa na mtu aliyekuwa akitembea kichakani.,20,143,946819954570,147445,ENDTUTOR,0, Kwa hivyo alibadilisha mwelekeo wake na kuepuka kuliwa na Simba!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,142,20,20,RSWGAP_410,story,6.0,1.0,story,6.0,1.0,2594,20,14481.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,20.0,100.0,100.0,100.0,100.0
131,2018-12-07,,,,946819954679, 6116001855_20000102_161018,0.0,activity_selector, story.hear__story_26, stories, Kwa hivyo alibadilisha mwelekeo wake na kuepuka kuliwa na Simba!,20,1,946819954679,0,STORY,0, Kwa hivyo alibadilisha mwelekeo wake na kuepuka kuliwa na Simba!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,6.0,1.0,0,1,109.0,,,,,1.0,5.0,0.0,0.0,5.0
131,2018-12-07,10.0,10.0,2.0,946819975944, 6116001855_20000102_161018,0.0,akira:all.ltr.lc:F..F.all.10.rand.say.44, akira_all.ltr.lc_F..F.all.10.rand.say.44, literacy, o1_f_i_y,10,12,946820056668,80724,COMPLETE,10, o1_f_r_d,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,1,1,10,9,10,RSWGAP_410,literacy,4.0,56.0,literacy,4.0,56.0,13311,10,21265.0,Letters,Syllable Sound,,,10.0,100.0,90.0,100.0,100.0
131,2018-12-07,9.0,10.0,5.0,946820080358, 6116001855_20000102_161018,0.0,akira:all.ltr.lc:F..F.all.10.rand.say.44, akira_all.ltr.lc_F..F.all.10.rand.say.44, literacy, o1_f_i_y,10,15,946820191953,111595,BACKBUTTON,10, o1_f_r_d,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,3,2,10,8,10,RSWGAP_410,literacy,4.0,56.0,literacy,4.0,56.0,13273,10,23690.0,Letters,Syllable Sound,,,10.0,100.0,80.0,100.0,100.0
131,2018-12-07,9.0,10.0,-9.0,946820268702, 6116001855_20000102_161018,0.0,bpop.num:0..9.by.1.asc.s2s.AV.mc.17, akira_all.ltr.lc_F..F.all.10.rand.say.44, literacy, o1_f_r_d,0,1,946820268702,0,BACKBUTTON,10, o1_f_r_d,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,2.0,11.0,literacy,4.0,56.0,0,1,76749.0,Number. I.D,,,,1.0,inf,,,inf
131,2018-12-07,9.0,10.0,-9.0,946820278118, 6116001855_20000102_161018,0.0,bpop.ltr.lc:A..Z.all.asc.sim.stat.show.127__it_6, akira_all.ltr.lc_F..F.all.10.rand.say.44, literacy, o1_f_r_d,0,1,946820278118,0,BACKBUTTON,10, o1_f_r_d,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,241.0,literacy,4.0,56.0,0,1,9416.0,Letters,Syllable Sound,,,1.0,inf,,,inf
131,2018-12-07,,,,946820294678, 6116001855_20000102_161018,0.0,story.hear::story_27, story.hear__story_27, stories, Hapo zamani za kale ndege walikuwa na mkutano.,50,410,946820722323,427645,ENDTUTOR,0, Wakati wa mchana hulala mbali na macho ya ndege wengine.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,409,40,40,RSWGAP_410,story,6.0,2.0,story,6.0,2.0,2927,40,16560.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,40.0,80.0,80.0,80.0,80.0
131,2018-12-07,,,,946820722431, 6116001855_20000102_161018,0.0,activity_selector, story.hear__story_27, stories, Wakati wa mchana hulala mbali na macho ya ndege wengine.,50,1,946820722431,0,STORY,0, Wakati wa mchana hulala mbali na macho ya ndege wengine.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,6.0,2.0,0,1,108.0,,,,,1.0,2.0,0.0,0.0,2.0
131,2018-12-07,,,,946820733864, 6116001855_20000102_161018,0.0,story.hear::letters_alphabet_song__it_31, story.hear__letters_alphabet_song__it_31, literacy, A,72,5,946820741473,7609,BACKBUTTON,0, B,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,4,4,4,RSWGAP_410,literacy,4.0,231.0,literacy,4.0,231.0,211,4,11433.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,4.0,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555
131,2018-12-07,,,,946820741584, 6116001855_20000102_161018,0.0,activity_selector, story.hear__letters_alphabet_song__it_31, literacy, B,72,1,946820741584,0,STORY,0, B,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,literacy,4.0,231.0,0,1,111.0,,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-07,,,,946820748952, 6116001855_20000102_161018,0.0,bpop.num:0..9.by.1.asc.s2s.AV.rise.18, story.hear__letters_alphabet_song__it_31, literacy, B,72,1,946820748952,0,BACKBUTTON,0, B,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,2.0,12.0,literacy,4.0,231.0,0,1,7368.0,Number. I.D,,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-07,,,,946820768700, 6116001855_20000102_161018,0.0,bpop.ltr.lc:G..G.all.rand.all.stat.show.90, story.hear__letters_alphabet_song__it_31, literacy, B,72,1,946820768700,0,BACKBUTTON,0, B,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,63.0,literacy,4.0,231.0,0,1,19748.0,Letters,Syllable Sound,,,1.0,1.3888888888888888,0.0,0.0,1.3888888888888888
131,2018-12-07,,,,946820784146, 6116001855_20000102_161018,0.0,story.hear::story_29, story.hear__story_29, stories, Upepo unanguruma.,21,111,946820960361,176215,ENDTUTOR,0, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,110,21,21,RSWGAP_410,story,6.0,4.0,story,6.0,4.0,2613,21,15446.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,21.0,100.0,100.0,100.0,100.0
131,2018-12-07,,,,946820960477, 6116001855_20000102_161018,0.0,activity_selector, story.hear__story_29, stories, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,21,1,946820960477,0,STORY,0, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,6.0,4.0,0,1,116.0,,,,,1.0,4.761904761904762,0.0,0.0,4.761904761904762
131,2018-12-07,,,,946820977924, 6116001855_20000102_161018,0.0,story.hear::abcdefg_EnglishTune_LowerCase__it_7, story.hear__story_29, stories, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,21,1,946820977924,0,BACKBUTTON,0, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,234.0,story,6.0,4.0,0,1,17447.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,1.0,4.761904761904762,0.0,0.0,4.761904761904762
131,2018-12-07,,,,946821008300, 6116001855_20000102_161018,0.0,bpop.num:0..9.by.1.asc.s2s.AV.rise.18, story.hear__story_29, stories, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,21,1,946821008300,0,BACKBUTTON,0, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,2.0,12.0,story,6.0,4.0,0,1,30376.0,Number. I.D,,,,1.0,4.761904761904762,0.0,0.0,4.761904761904762
131,2018-12-07,,,,946821017231, 6116001855_20000102_161018,0.0,bpop.ltr.lc:G..G.all.rand.all.stat.noShow.91, story.hear__story_29, stories, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,21,1,946821017231,0,BACKBUTTON,0, Sasa hivi lazima niende zangu nyumbani mbali na Upepo.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,65.0,story,6.0,4.0,0,1,8931.0,Letters,Syllable Sound,,,1.0,4.761904761904762,0.0,0.0,4.761904761904762
131,2018-12-07,,,,946821028140, 6116001855_20000102_161018,0.0,story.hear::story_30, story.hear__story_30, stories, Mbuzi Mbwa na Ng'ombe walikuwa marafiki wakubwa.,14,131,946821188647,160507,ENDTUTOR,0, Anajua kuwa alilipa nauli yake kamili!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,130,14,14,RSWGAP_410,story,6.0,5.0,story,6.0,5.0,2725,14,10909.0,Reading Comprehension,Listening Comprehension,Orienting to Print,,14.0,100.0,100.0,100.0,100.0
131,2018-12-07,,,,946821188739, 6116001855_20000102_161018,0.0,activity_selector, story.hear__story_30, stories, Anajua kuwa alilipa nauli yake kamili!,14,1,946821188739,0,STORY,0, Anajua kuwa alilipa nauli yake kamili!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,0,0,RSWGAP_410,DNFT,-1.0,-1.0,story,6.0,5.0,0,1,92.0,,,,,1.0,7.142857142857142,0.0,0.0,7.142857142857142
131,2018-12-07,,,,946822370558, 6116001855_20000102_161018,0.0,story.hear::abcdefg_EnglishTune_LowerCase__it_7, story.hear__story_30, stories, Anajua kuwa alilipa nauli yake kamili!,14,1,946822370558,0,BACKBUTTON,0, Anajua kuwa alilipa nauli yake kamili!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,234.0,story,6.0,5.0,0,1,1181819.0,Letters,Syllable Sound,Reading Comprehension,Listening Comprehension,1.0,7.142857142857142,0.0,0.0,7.142857142857142
131,2018-12-07,,,,946822379663, 6116001855_20000102_161018,0.0,bpop.num:0..9.by.1.asc.s2s.AV.mc.17, story.hear__story_30, stories, Anajua kuwa alilipa nauli yake kamili!,14,1,946822379663,0,BACKBUTTON,0, Anajua kuwa alilipa nauli yake kamili!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,2.0,11.0,story,6.0,5.0,0,1,9105.0,Number. I.D,,,,1.0,7.142857142857142,0.0,0.0,7.142857142857142
131,2018-12-07,,,,946822389831, 6116001855_20000102_161018,0.0,bpop.ltr.lc:G..G.all.rand.all.stat.noShow.91, story.hear__story_30, stories, Anajua kuwa alilipa nauli yake kamili!,14,1,946822389831,0,BACKBUTTON,0, Anajua kuwa alilipa nauli yake kamili!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,65.0,story,6.0,5.0,0,1,10168.0,Letters,Syllable Sound,,,1.0,7.142857142857142,0.0,0.0,7.142857142857142
131,2018-12-07,,,,946822865405, 6116001855_20000102_161018,0.0,story.gen.hear::story_27, story.hear__story_30, stories, Anajua kuwa alilipa nauli yake kamili!,14,1,946822865405,0,ENDTUTOR,0, Anajua kuwa alilipa nauli yake kamili!,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,story,6.0,8.0,story,6.0,5.0,0,1,475574.0,,,,,1.0,7.142857142857142,0.0,0.0,7.142857142857142
131,2018-12-07,,,,946822865644, 6116001855_20000102_161018,0.0,activity_selector, story.gen.hear__story_27, stories, Wakati wa mchana hulala mbali na macho ya ndege wengine.,50,1,946822865644,0,STORY,0, Wakati wa mchana hulala mbali na macho ya ndege wengine.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,0,1,1,1,RSWGAP_410,DNFT,-1.0,-1.0,story,6.0,8.0,0,1,239.0,,,,,1.0,2.0,2.0,2.0,2.0
131,2018-12-07,,,,946822925048, 6116001855_20000102_161018,0.0,story.parrot::all.A..Z.asc.lc.7__it_7, story.gen.hear__story_27, stories, Wakati wa mchana hulala mbali na macho ya ndege wengine.,50,1,946822925048,0,BACKBUTTON,0, Wakati wa mchana hulala mbali na macho ya ndege wengine.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,literacy,4.0,237.0,story,6.0,8.0,0,1,59404.0,Letters,Syllable Sound,Oral Reading,Orienting to Print,1.0,2.0,0.0,0.0,2.0
131,2018-12-07,,,,946822934571, 6116001855_20000102_161018,1.0,bpop.num:0..9.by.1.asc.s2s.AV.mc.17, story.gen.hear__story_27, stories, Wakati wa mchana hulala mbali na macho ya ndege wengine.,50,1,946822934571,0,BACKBUTTON,0, Wakati wa mchana hulala mbali na macho ya ndege wengine.,"01/02/2000, 16:10:18", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000023_2000.01.02.16.10.18_6116001855.json, PROMOTION,0,1,0,0,0,RSWGAP_410,math,2.0,11.0,story,6.0,8.0,0,1,9523.0,Number. I.D,,,,1.0,2.0,0.0,0.0,2.0
131,2018-12-07,4.0,5.0,0.0,946989693082, 6116001855_20000104_154045,0.0,story.pic.hear::story_37, story.pic.hear__story_37, stories, page_1,22,5,946989816024,122942,BACKBUTTON,5, page_5,"01/04/2000, 15:40:45", 6116001855,PERF_RoboTutor_release_sw_2.7.7.1_000038_2000.01.04.15.40.45_6116001855.json, PROMOTION,1,1,3,2,3,RSWGAP_410,story,8.0,14.0,story,8.0,14.0,44856,5,-1.0,,,,,3.0,22.727272727272727,9.090909090909092,13.636363636363637,13.636363636363637
